Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Jungle Timber Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Acacia Timber Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Timber Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Wattle and Daub
chiselsandbits:block_bit:0, Chiseled Bit - Wicker
chiselsandbits:block_bit:0, Chiseled Bit - Oak Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Birch Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Jungle Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Acacia Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Wood Shakes
chiselsandbits:block_bit:0, Chiseled Bit - Reed Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Thatch Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Wattle and Daub North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Timber Framed Lath and Plaster North
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Bauxite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Uranium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Copper
chiselsandbits:block_bit:0, Chiseled Bit - Block of Aluminium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Lead
chiselsandbits:block_bit:0, Chiseled Bit - Block of Silver
chiselsandbits:block_bit:0, Chiseled Bit - Block of Nickel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Constantan
chiselsandbits:block_bit:0, Chiseled Bit - Block of Electrum
chiselsandbits:block_bit:0, Chiseled Bit - Block of Steel
chiselsandbits:block_bit:0, Chiseled Bit - Coke Brick
chiselsandbits:block_bit:0, Chiseled Bit - Blast Brick
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Blast Brick
chiselsandbits:block_bit:0, Chiseled Bit - Block of Coal Coke
chiselsandbits:block_bit:0, Chiseled Bit - Hempcrete
chiselsandbits:block_bit:0, Chiseled Bit - Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Concrete Tile
chiselsandbits:block_bit:0, Chiseled Bit - Leaded Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Insulating Glass
chiselsandbits:block_bit:0, Chiseled Bit - Kiln Brick
chiselsandbits:block_bit:0, Chiseled Bit - Treated Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Treated Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Treated Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Copper Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Aluminium Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Lead Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Silver Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Uranium Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Constantan Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Electrum Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Steel Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Iron Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Gold Sheetmetal
chiselsandbits:block_bit:0, Chiseled Bit - Copper Coil Block
chiselsandbits:block_bit:0, Chiseled Bit - Electrum Coil Block
chiselsandbits:block_bit:0, Chiseled Bit - High-Voltage Coil Block
chiselsandbits:block_bit:0, Chiseled Bit - Redstone Engineering Block
chiselsandbits:block_bit:0, Chiseled Bit - Light Engineering Block
chiselsandbits:block_bit:0, Chiseled Bit - Heavy Engineering Block
chiselsandbits:block_bit:0, Chiseled Bit - Generator Block
chiselsandbits:block_bit:0, Chiseled Bit - Radiator Block
chiselsandbits:block_bit:0, Chiseled Bit - Dust
chiselsandbits:block_bit:0, Chiseled Bit - Crushed Netherrack
chiselsandbits:block_bit:0, Chiseled Bit - Crushed Endstone
chiselsandbits:block_bit:0, Chiseled Bit - Crushed Sky Stone
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Luminessence
chiselsandbits:block_bit:0, Chiseled Bit - Block of Shining Stars
chiselsandbits:block_bit:0, Chiseled Bit - Block of Crystaltine
chiselsandbits:block_bit:0, Chiseled Bit - Block of The Ultimate
chiselsandbits:block_bit:0, Chiseled Bit - Block of Ender
chiselsandbits:block_bit:0, Chiseled Bit - Block of Ender Stars
chiselsandbits:block_bit:0, Chiseled Bit - Block of Enhanced Ender
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tungstensteel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Black Iron
chiselsandbits:block_bit:0, Chiseled Bit - Crafting Table
chiselsandbits:block_bit:0, Chiseled Bit - White Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Orange Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Colored Iron
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Lime Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Pink Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Gray Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Purple Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Blue Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Brown Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Green Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Red Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - Black Colored Metal
chiselsandbits:block_bit:0, Chiseled Bit - White Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Orange Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Lime Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Pink Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Gray Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Purple Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Blue Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Brown Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Green Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Red Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - Black Colored Ventilation
chiselsandbits:block_bit:0, Chiseled Bit - White Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Orange Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Lime Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Pink Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Gray Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Purple Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blue Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Brown Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Green Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Red Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Black Plasma Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Zinc Ore
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Bauxite
chiselsandbits:block_bit:0, Chiseled Bit - Magnetite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Coal Ore
chiselsandbits:block_bit:0, Chiseled Bit - Neon Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Retium Brick
chiselsandbits:block_bit:0, Chiseled Bit - Glowtite Brick
chiselsandbits:block_bit:0, Chiseled Bit - Bioterium Brick
chiselsandbits:block_bit:0, Chiseled Bit - tile.neonbricks_Wakurumbrick.name
chiselsandbits:block_bit:0, Chiseled Bit - tile.neonbricks_Quantaniumbrick.name
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Cracked Stone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Smooth Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Chiseled Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Sand
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Gravel
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Menelaus Planks
chiselsandbits:block_bit:0, Chiseled Bit - Tyros Planks
chiselsandbits:block_bit:0, Chiseled Bit - Receiver - Powderless Redstone
chiselsandbits:block_bit:0, Chiseled Bit - Transmitter - Powderless Redstone
chiselsandbits:block_bit:0, Chiseled Bit - Inverted Transmitter - Powderless Redstone
chiselsandbits:block_bit:0, Chiseled Bit - Quantanium
chiselsandbits:block_bit:0, Chiseled Bit - Huge Mycel
chiselsandbits:block_bit:0, Chiseled Bit - Tin Block
chiselsandbits:block_bit:0, Chiseled Bit - Zinc Block
chiselsandbits:block_bit:0, Chiseled Bit - Copper Block
chiselsandbits:block_bit:0, Chiseled Bit - Neon Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Metal Block
chiselsandbits:block_bit:0, Chiseled Bit - Retium Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Glowtite Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Bioterium Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Alutine Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Ventilation Block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Block
chiselsandbits:block_bit:0, Chiseled Bit - Bioterium Block
chiselsandbits:block_bit:0, Chiseled Bit - Glowtite Block
chiselsandbits:block_bit:0, Chiseled Bit - Neon Block
chiselsandbits:block_bit:0, Chiseled Bit - Quantanium Block
chiselsandbits:block_bit:0, Chiseled Bit - Retium Block
chiselsandbits:block_bit:0, Chiseled Bit - Wakurium Block
chiselsandbits:block_bit:0, Chiseled Bit - Asphalt Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Coke Brick
chiselsandbits:block_bit:0, Chiseled Bit - Dung Block
chiselsandbits:block_bit:0, Chiseled Bit - Dung Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Ironwood Log Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Yew Log Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Poor Grade Satetsu
chiselsandbits:block_bit:0, Chiseled Bit - Fair Grade Satetsu
chiselsandbits:block_bit:0, Chiseled Bit - Good Grade Satetsu
chiselsandbits:block_bit:0, Chiseled Bit - High Grade Satetsu
chiselsandbits:block_bit:0, Chiseled Bit - Pure Satetsu
chiselsandbits:block_bit:0, Chiseled Bit - Redstone Sand
chiselsandbits:block_bit:0, Chiseled Bit - Hammer Crafting Table
chiselsandbits:block_bit:0, Chiseled Bit - Apple Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Cherry Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Pear Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Peach Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Mango Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Lemon Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Plum Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Coconut Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Banana Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Apple Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Apple Wood North/South
chiselsandbits:block_bit:0, Chiseled Bit - Apple Wood East/West
chiselsandbits:block_bit:0, Chiseled Bit - Cherry Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Cherry Wood North/South
chiselsandbits:block_bit:0, Chiseled Bit - Mango Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Mango Wood North/South
chiselsandbits:block_bit:0, Chiseled Bit - Mango Wood East/West
chiselsandbits:block_bit:0, Chiseled Bit - Lemon Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Lemon Wood North/South
chiselsandbits:block_bit:0, Chiseled Bit - Soft Bedrock
chiselsandbits:block_bit:0, Chiseled Bit - Void Brick
chiselsandbits:block_bit:0, Chiseled Bit - Voidic Ritual Block
chiselsandbits:block_bit:0, Chiseled Bit - Cosmic Material
chiselsandbits:block_bit:0, Chiseled Bit - Inert Void Infusion Altar
chiselsandbits:block_bit:0, Chiseled Bit - Soul Stone
chiselsandbits:block_bit:0, Chiseled Bit - Stygian Iron Block
chiselsandbits:block_bit:0, Chiseled Bit - Stygian Iron Ore
chiselsandbits:block_bit:0, Chiseled Bit - Rock Salt
chiselsandbits:block_bit:0, Chiseled Bit - Restonia Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Palis Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Diamatine Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Void Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Emeradic Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Enori Crystal Block
