Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Temple Block
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Tyrian
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Uranium
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Valentines' Block
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Primal Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Runed Voidstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Waterstone
chiselsandbits:block_bit:0, Chiseled Bit - Black Wool
chiselsandbits:block_bit:0, Chiseled Bit - Black Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Wool
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Charged Certus Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Certus Quartz Pillar East/West
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Certus Quartz Block
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Vibrant Quartz Glass
chiselsandbits:block_bit:0, Chiseled Bit - Charged Quartz Fixture Down
chiselsandbits:block_bit:0, Chiseled Bit - Fluix Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Block
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Sky Stone Small Brick
chiselsandbits:block_bit:0, Chiseled Bit - Tiny TNT
chiselsandbits:block_bit:0, Chiseled Bit - Topiary Grass
chiselsandbits:block_bit:0, Chiseled Bit - Bluegrass
chiselsandbits:block_bit:0, Chiseled Bit - Autumnal Grass
chiselsandbits:block_bit:0, Chiseled Bit - Maple Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Tiger Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Willow Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Bark
chiselsandbits:block_bit:0, Chiseled Bit - Redwood
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Root
chiselsandbits:block_bit:0, Chiseled Bit - Maple Planks
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Planks
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Planks
chiselsandbits:block_bit:0, Chiseled Bit - Tigerwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Willow Planks
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Planks
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Planks
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Tainted Soil
chiselsandbits:block_bit:0, Chiseled Bit - Inactive Respawn Obelisk
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Maple Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Silverbell Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Amaranth Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Tiger Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Willow Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Eucalyptus Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Hopseed Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Sakura Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Redwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Ghostwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Bloodwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Fusewood Workbench
chiselsandbits:block_bit:0, Chiseled Bit - Asphalt
chiselsandbits:block_bit:0, Chiseled Bit - Car Workshop Part
chiselsandbits:block_bit:0, Chiseled Bit - Aquamarine Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Aquamarine
chiselsandbits:block_bit:0, Chiseled Bit - Magnite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Magnite
chiselsandbits:block_bit:0, Chiseled Bit - Randomite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Magnite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Hexcite
chiselsandbits:block_bit:0, Chiseled Bit - Fissured Stone
chiselsandbits:block_bit:0, Chiseled Bit - Perverted Oak Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Perverted Spruce Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Perverted Birch Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Perverted Jungle Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Mirage Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Porcelain Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dark Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marine Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Golden Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Dragon Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Lava Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Unfired Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - White Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Orange Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Lime Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Pink Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Gray Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Purple Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Blue Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Brown Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Green Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Red Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Black Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Porcelain
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_blue
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_brown
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_cyan
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_gray
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_green
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_lightblue
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_lightgray
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_lime
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_magenta
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_orange
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_pink
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_purple
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_red
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_yellow
chiselsandbits:block_bit:0, Chiseled Bit - KAWARA_white
chiselsandbits:block_bit:0, Chiseled Bit - Dirt wall
chiselsandbits:block_bit:0, Chiseled Bit - Bauxite ore
chiselsandbits:block_bit:0, Chiseled Bit - TAWARA Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_black
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_blue
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_brown
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_cyan
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_gray
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_green
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_lightblue
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_lightgray
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_lime
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_magenta
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_orange
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_pink
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_purple
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_red
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI_yellow
chiselsandbits:block_bit:0, Chiseled Bit - SHIKKUI
chiselsandbits:block_bit:0, Chiseled Bit - Pillaracacia Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_birch Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_bigoak Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_jungle Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_oak Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_spruce Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Andesite brick
chiselsandbits:block_bit:0, Chiseled Bit - Diorite brick
chiselsandbits:block_bit:0, Chiseled Bit - Granite brick
chiselsandbits:block_bit:0, Chiseled Bit - Andesite brick_chiseled
chiselsandbits:block_bit:0, Chiseled Bit - Diorite brick_chiseled
chiselsandbits:block_bit:0, Chiseled Bit - Granite brick_chiseled
chiselsandbits:block_bit:0, Chiseled Bit - Andesite brick_cracked
chiselsandbits:block_bit:0, Chiseled Bit - Diorite brick_cracked
chiselsandbits:block_bit:0, Chiseled Bit - Granite brick_cracked
chiselsandbits:block_bit:0, Chiseled Bit - Andesite brick_mossy
chiselsandbits:block_bit:0, Chiseled Bit - Diorite brick_mossy
chiselsandbits:block_bit:0, Chiseled Bit - Granite brick_mossy
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_stone Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_andsite Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_diorite Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar_granite Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Steel block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum block
chiselsandbits:block_bit:0, Chiseled Bit - Acacia SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Birch SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Big oak SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Jungle SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Oak SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Spruce SHIKKUI_black South
chiselsandbits:block_bit:0, Chiseled Bit - Acacia SHIKKUI_blue South
chiselsandbits:block_bit:0, Chiseled Bit - Birch SHIKKUI_blue South
